scrap_id,folder,target_area_in2,isosceles_recovery_pct,306090_recovery_pct,equilateral_recovery_pct
linen_scrap2-3_Polygon6,linen,0.25,80.75,80.75,80.15
linen_scrap2-3_Polygon2,linen,0.25,85.74,89.90,86.26
linen_scrap2-3_Polygon4,linen,0.25,92.37,87.33,86.91
linen_scrap2-3_Polygon3,linen,0.25,85.99,88.37,84.08
linen_scrap2-3_Polygon5,linen,0.25,80.92,78.51,79.71
linen_scrap3-1_Polygon4,linen,0.25,89.20,90.26,81.28
linen_scrap3-1_Polygon6,linen,0.25,87.63,87.00,81.33
linen_scrap3-1_Polygon7,linen,0.25,86.70,91.11,84.25
linen_scrap3-1_Polygon2,linen,0.25,83.72,80.45,82.41
linen_scrap3-1_Polygon8,linen,0.25,89.16,89.67,85.62
linen_scrap3-1_Polygon3,linen,0.25,89.41,89.41,81.21
linen_scrap3-1_Polygon5,linen,0.25,84.68,85.98,85.98
linen_scrap2-2_Polygon9,linen,0.25,81.53,80.66,78.06
linen_scrap2-2_Polygon5,linen,0.25,85.64,88.31,84.97
linen_scrap2-2_Polygon7,linen,0.25,80.77,79.94,78.27
linen_scrap2-2_Polygon8,linen,0.25,82.77,82.77,81.50
linen_scrap2-2_Polygon3,linen,0.25,79.56,82.05,83.91
linen_scrap2-2_Polygon4,linen,0.25,83.36,85.44,81.97
linen_scrap2-2_Polygon6,linen,0.25,83.66,81.96,80.25
linen_scrap2-2_Polygon2,linen,0.25,83.94,86.57,82.63
linen_scrap1-2_Polygon3,linen,0.25,92.37,86.91,83.97
linen_scrap1-2_Polygon4,linen,0.25,86.36,82.44,87.34
linen_scrap1-2_Polygon2,linen,0.25,93.59,82.19,83.61
linen_scrap1-2_Polygon5,linen,0.25,87.87,86.46,87.87
linen_scrap1-1_Polygon4,linen,0.25,89.17,87.22,89.56
linen_scrap1-1_Polygon7,linen,0.25,87.33,86.90,85.59
linen_scrap1-1_Polygon6,linen,0.25,87.88,91.48,87.88
linen_scrap1-1_Polygon2,linen,0.25,84.89,88.99,84.48
linen_scrap1-1_Polygon5,linen,0.25,88.48,87.39,88.48
linen_scrap1-1_Polygon3,linen,0.25,87.27,93.09,88.00
linen_scrap3-2_Polygon4,linen,0.25,78.96,78.96,76.70
linen_scrap3-2_Polygon6,linen,0.25,80.89,76.78,80.89
linen_scrap3-2_Polygon3,linen,0.25,73.30,76.35,71.77
linen_scrap3-2_Polygon5,linen,0.25,76.47,85.64,79.52
linen_scrap3-2_Polygon2,linen,0.25,80.54,68.55,68.55
linen_scrap2-1_Polygon11,linen,0.25,72.33,65.10,72.33
linen_scrap2-1_Polygon10,linen,0.25,85.20,80.71,74.74
linen_scrap2-1_Polygon9,linen,0.25,80.90,84.20,69.34
linen_scrap2-1_Polygon8,linen,0.25,84.11,89.15,75.70
linen_scrap2-1_Polygon5,linen,0.25,62.80,39.25,47.10
linen_scrap2-1_Polygon2,linen,0.25,85.32,87.76,79.23
linen_scrap2-1_Polygon4,linen,0.25,78.45,83.68,81.07
linen_scrap2-1_Polygon6,linen,0.25,77.29,77.29,64.40
linen_scrap2-1_Polygon3,linen,0.25,78.16,84.06,73.74
linen_scrap2-1_Polygon7,linen,0.25,69.80,71.98,76.34
linen_scrap2-1_Polygon12,linen,0.25,82.12,91.98,73.91
etsybag2_scraps1_Polygon-3,etsybag2,0.25,87.34,82.83,86.01
etsybag2_scraps1_Polygon-2,etsybag2,0.25,82.75,91.94,90.41
etsybag2_scraps1_Polygon-5,etsybag2,0.25,82.32,77.28,82.88
etsybag2_scraps1_Polygon-4,etsybag2,0.25,86.68,86.68,86.27
audrey_scrap2_Polygon-14,audrey,0.5,43.01,68.81,51.61
audrey_scrap2_Polygon-13,audrey,0.5,42.25,67.60,50.70
audrey_scrap2_Polygon-16,audrey,0.5,55.75,83.63,73.18
audrey_scrap2_Polygon-2,audrey,0.5,75.23,50.16,66.87
audrey_scrap2_Polygon-6,audrey,0.5,65.75,65.75,32.87
audrey_scrap2_Polygon-7,audrey,0.5,73.28,50.45,69.68
audrey_scrap2_Polygon-10,audrey,0.5,44.06,70.50,52.88
audrey_scrap2_Polygon-5,audrey,0.5,38.28,38.28,19.14
audrey_scrap2_Polygon-9,audrey,0.5,44.64,66.96,49.11
audrey_scrap2_Polygon-3,audrey,0.5,40.52,0.00,0.00
audrey_scrap2_Polygon-18,audrey,0.5,51.91,60.57,43.26
audrey_scrap2_Polygon-11,audrey,0.5,44.03,70.45,52.84
audrey_scrap2_Polygon-17,audrey,0.5,52.07,0.00,52.07
audrey_scrap2_Polygon-4,audrey,0.5,65.67,0.00,43.78
audrey_scrap2_Polygon-12,audrey,0.5,43.99,70.38,52.78
audrey_scrap2_Polygon-15,audrey,0.5,56.97,85.45,60.53
audrey_scrap2_Polygon-8,audrey,0.5,57.16,76.81,53.59
audrey_scrap4_Polygon-25,audrey,0.5,74.90,74.90,71.78
audrey_scrap4_Polygon-2,audrey,0.5,58.05,44.65,31.26
audrey_scrap4_Polygon-7,audrey,0.5,49.77,79.63,49.77
audrey_scrap4_Polygon-23,audrey,0.5,40.58,54.11,54.11
audrey_scrap4_Polygon-3,audrey,0.5,63.98,79.97,74.64
audrey_scrap4_Polygon-24,audrey,0.5,54.20,81.30,43.36
audrey_scrap4_Polygon-14,audrey,0.5,39.96,79.91,39.96
audrey_scrap4_Polygon-8,audrey,0.5,46.42,69.62,51.06
audrey_scrap4_Polygon-18,audrey,0.5,56.59,64.68,48.51
audrey_scrap4_Polygon-26,audrey,0.5,80.59,64.47,32.24
audrey_scrap4_Polygon-20,audrey,0.5,38.42,61.47,46.10
audrey_scrap4_Polygon-17,audrey,0.5,64.35,42.90,32.18
audrey_scrap4_Polygon-13,audrey,0.5,56.63,37.75,37.75
audrey_scrap4_Polygon-9,audrey,0.5,37.73,75.45,37.73
audrey_scrap4_Polygon-10,audrey,0.5,40.58,50.73,40.58
audrey_scrap4_Polygon-12,audrey,0.5,52.22,41.77,31.33
audrey_scrap4_Polygon-11,audrey,0.5,46.29,74.07,55.55
audrey_scrap4_Polygon-16,audrey,0.5,32.28,64.57,48.43
audrey_scrap4_Polygon-19,audrey,0.5,56.09,37.39,37.39
audrey_scrap4_Polygon-5,audrey,0.5,66.31,74.59,58.02
audrey_scrap4_Polygon-22,audrey,0.5,43.82,65.74,54.78
audrey_scrap4_Polygon-27,audrey,0.5,67.37,67.37,50.53
audrey_scrap4_Polygon-21,audrey,0.5,36.77,73.53,55.15
audrey_scrap4_Polygon-15,audrey,0.5,39.90,19.95,39.90
audrey_scrap4_Polygon-28,audrey,0.5,60.18,70.21,60.18
audrey_scrap4_Polygon-4,audrey,0.5,62.71,68.41,66.51
audrey_scrap4_Polygon-6,audrey,0.5,85.05,75.60,70.88
audrey_scrap1_Polygon-2,audrey,0.5,47.88,76.61,52.67
audrey_scrap1_Polygon-11,audrey,0.5,48.15,64.20,52.16
audrey_scrap1_Polygon-7,audrey,0.5,77.11,68.55,64.26
audrey_scrap1_Polygon-14,audrey,0.5,64.37,58.77,71.36
audrey_scrap1_Polygon-4,audrey,0.5,37.73,75.46,50.31
audrey_scrap1_Polygon-15,audrey,0.5,63.39,46.91,62.12
audrey_scrap1_Polygon-10,audrey,0.5,46.50,46.50,23.25
audrey_scrap1_Polygon-9,audrey,0.5,49.83,61.69,78.30
audrey_scrap1_Polygon-12,audrey,0.5,0.00,35.75,0.00
audrey_scrap1_Polygon-6,audrey,0.5,57.07,71.33,38.04
audrey_scrap1_Polygon-3,audrey,0.5,84.58,63.44,59.91
audrey_scrap1_Polygon-5,audrey,0.5,37.50,74.99,50.00
audrey_scrap1_Polygon-13,audrey,0.5,48.60,72.90,48.60
audrey_scrap1_Polygon-8,audrey,0.5,91.13,86.85,83.79
audrey_scrap5_Polygon-12,audrey,0.5,42.94,57.25,42.94
audrey_scrap5_Polygon-20,audrey,0.5,61.58,40.41,62.86
audrey_scrap5_Polygon-10,audrey,0.5,0.00,0.00,0.00
audrey_scrap5_Polygon-5,audrey,0.5,62.38,62.38,57.18
audrey_scrap5_Polygon-17,audrey,0.5,48.20,61.97,44.76
audrey_scrap5_Polygon-16,audrey,0.5,44.04,58.72,36.70
audrey_scrap5_Polygon-18,audrey,0.5,80.75,51.91,74.98
audrey_scrap5_Polygon-9,audrey,0.5,78.52,75.18,77.68
audrey_scrap5_Polygon-3,audrey,0.5,50.17,62.71,50.17
audrey_scrap5_Polygon-13,audrey,0.5,42.17,56.23,42.17
audrey_scrap5_Polygon-19,audrey,0.5,41.59,55.45,41.59
audrey_scrap5_Polygon-6,audrey,0.5,69.75,58.13,52.31
audrey_scrap5_Polygon-14,audrey,0.5,42.31,56.42,42.31
audrey_scrap5_Polygon-7,audrey,0.5,58.91,53.55,53.55
audrey_scrap5_Polygon-2,audrey,0.5,44.19,55.23,66.28
audrey_scrap5_Polygon-8,audrey,0.5,63.37,57.61,46.09
audrey_scrap5_Polygon-21,audrey,0.5,59.27,40.48,53.49
audrey_scrap5_Polygon-15,audrey,0.5,80.23,55.02,71.06
audrey_scrap5_Polygon-4,audrey,0.5,51.46,58.81,66.16
audrey_scrap5_Polygon-11,audrey,0.5,39.77,53.03,39.77
audrey_scrap3_Polygon-18,audrey,0.5,44.49,71.19,53.39
audrey_scrap3_Polygon-2,audrey,0.5,72.66,81.38,78.47
audrey_scrap3_Polygon-4,audrey,0.5,46.73,46.73,46.73
audrey_scrap3_Polygon-12,audrey,0.5,63.58,45.41,45.41
audrey_scrap3_Polygon-5,audrey,0.5,87.33,83.42,78.21
audrey_scrap3_Polygon-17,audrey,0.5,39.67,54.55,39.67
audrey_scrap3_Polygon-16,audrey,0.5,55.64,62.59,52.16
audrey_scrap3_Polygon-14,audrey,0.5,0.00,0.00,0.00
audrey_scrap3_Polygon-6,audrey,0.5,41.98,67.18,50.38
audrey_scrap3_Polygon-15,audrey,0.5,61.38,61.38,51.15
audrey_scrap3_Polygon-10,audrey,0.5,81.53,72.02,76.10
audrey_scrap3_Polygon-7,audrey,0.5,15.78,55.23,0.00
audrey_scrap3_Polygon-9,audrey,0.5,66.04,75.48,56.61
audrey_scrap3_Polygon-3,audrey,0.5,82.79,77.27,74.51
audrey_scrap3_Polygon-11,audrey,0.5,58.85,74.34,68.14
audrey_scrap3_Polygon-8,audrey,0.5,79.25,84.53,72.65
audrey_scrap3_Polygon-13,audrey,0.5,51.15,42.63,34.10
audrey_scrap7_Polygon-8,audrey,0.5,42.73,68.37,51.28
audrey_scrap7_Polygon-15,audrey,0.5,42.73,68.37,51.28
audrey_scrap7_Polygon-12,audrey,0.5,96.01,64.00,48.00
audrey_scrap7_Polygon-3,audrey,0.5,44.33,70.92,48.76
audrey_scrap7_Polygon-17,audrey,0.5,47.97,65.41,47.97
audrey_scrap7_Polygon-6,audrey,0.5,42.99,68.78,51.59
audrey_scrap7_Polygon-2,audrey,0.5,42.61,63.91,51.13
audrey_scrap7_Polygon-9,audrey,0.5,47.29,78.82,55.17
audrey_scrap7_Polygon-4,audrey,0.5,46.44,59.11,46.44
audrey_scrap7_Polygon-18,audrey,0.5,40.34,64.54,48.41
audrey_scrap7_Polygon-5,audrey,0.5,42.37,63.56,46.61
audrey_scrap7_Polygon-11,audrey,0.5,49.30,65.74,49.30
audrey_scrap7_Polygon-19,audrey,0.5,49.23,62.65,44.75
audrey_scrap7_Polygon-10,audrey,0.5,49.88,66.51,49.88
audrey_scrap7_Polygon-7,audrey,0.5,43.01,68.81,51.61
audrey_scrap7_Polygon-21,audrey,0.5,78.82,60.05,45.04
audrey_scrap7_Polygon-14,audrey,0.5,48.44,66.05,48.44
audrey_scrap7_Polygon-22,audrey,0.5,54.72,62.54,46.90
audrey_scrap7_Polygon-20,audrey,0.5,46.55,62.07,46.55
audrey_scrap7_Polygon-16,audrey,0.5,47.77,69.49,52.11
audrey_scrap7_Polygon-13,audrey,0.5,49.95,66.60,49.95
audrey_scrap6_Polygon-5,audrey,0.5,83.43,81.83,73.81
audrey_scrap6_Polygon-2,audrey,0.5,84.79,83.63,83.25
audrey_scrap6_Polygon-4,audrey,0.5,83.20,81.12,74.88
audrey_scrap6_Polygon-3,audrey,0.5,85.78,79.29,85.28
audrey_scrap6_Polygon-7,audrey,0.5,76.43,50.96,70.06
audrey_scrap6_Polygon-6,audrey,0.5,43.32,57.76,79.42
oren_scrap2_Polygon-14,oren,0.5,0.00,0.00,0.00
oren_scrap2_Polygon-23,oren,0.5,44.07,0.00,58.76
oren_scrap2_Polygon-13,oren,0.5,32.32,32.32,16.16
oren_scrap2_Polygon-16,oren,0.5,11.26,0.00,56.30
oren_scrap2_Polygon-27,oren,0.5,73.87,73.87,65.34
oren_scrap2_Polygon-20,oren,0.5,0.00,0.00,0.00
oren_scrap2_Polygon-26,oren,0.5,48.95,39.16,29.37
oren_scrap2_Polygon-22,oren,0.5,20.54,20.54,41.08
oren_scrap2_Polygon-2,oren,0.5,77.58,67.46,60.72
oren_scrap2_Polygon-6,oren,0.5,63.48,49.37,49.37
oren_scrap2_Polygon-7,oren,0.5,0.00,55.56,0.00
oren_scrap2_Polygon-10,oren,0.5,79.40,52.11,71.96
oren_scrap2_Polygon-5,oren,0.5,44.00,22.00,44.00
oren_scrap2_Polygon-9,oren,0.5,78.25,53.88,74.41
oren_scrap2_Polygon-3,oren,0.5,46.25,57.81,46.25
oren_scrap2_Polygon-18,oren,0.5,0.00,30.81,0.00
oren_scrap2_Polygon-11,oren,0.5,0.00,0.00,39.90
oren_scrap2_Polygon-21,oren,0.5,0.00,0.00,0.00
oren_scrap2_Polygon-17,oren,0.5,66.55,0.00,55.46
oren_scrap2_Polygon-4,oren,0.5,56.18,0.00,28.09
oren_scrap2_Polygon-19,oren,0.5,0.00,68.01,0.00
oren_scrap2_Polygon-12,oren,0.5,0.00,55.65,0.00
oren_scrap2_Polygon-25,oren,0.5,39.27,39.27,29.46
oren_scrap2_Polygon-15,oren,0.5,0.00,0.00,31.66
oren_scrap2_Polygon-8,oren,0.5,28.07,42.10,28.07
oren_scrap2_Polygon-24,oren,0.5,35.26,17.63,35.26
oren_scrap1_Polygon-2,oren,0.5,50.13,62.66,50.13
oren_scrap1_Polygon-7,oren,0.5,20.91,41.83,20.91
oren_scrap1_Polygon-4,oren,0.5,56.25,70.31,42.19
oren_scrap1_Polygon-9,oren,0.5,91.93,91.84,94.19
oren_scrap1_Polygon-6,oren,0.5,73.78,36.89,18.45
oren_scrap1_Polygon-3,oren,0.5,24.15,48.30,24.15
oren_scrap1_Polygon-5,oren,0.5,0.00,0.00,0.00
oren_scrap1_Polygon-8,oren,0.5,43.57,43.57,43.57
oren_scrap4_Polygon-2,oren,0.5,0.00,0.00,0.00
oren_scrap4_Polygon-7,oren,0.5,56.62,56.62,47.18
oren_scrap4_Polygon-3,oren,0.5,0.00,0.00,0.00
oren_scrap4_Polygon-8,oren,0.5,74.86,67.73,60.60
oren_scrap4_Polygon-9,oren,0.5,60.26,70.30,55.23
oren_scrap4_Polygon-10,oren,0.5,82.27,80.44,80.44
oren_scrap4_Polygon-11,oren,0.5,61.59,47.38,61.59
oren_scrap4_Polygon-5,oren,0.5,60.03,60.03,50.02
oren_scrap4_Polygon-4,oren,0.5,76.53,73.00,78.89
oren_scrap4_Polygon-6,oren,0.5,56.54,64.62,44.43
oren_scrap3_Polygon-18,oren,0.5,66.04,60.04,54.03
oren_scrap3_Polygon-2,oren,0.5,45.02,45.02,33.76
oren_scrap3_Polygon-4,oren,0.5,0.00,41.33,0.00
oren_scrap3_Polygon-12,oren,0.5,63.73,80.07,76.80
oren_scrap3_Polygon-5,oren,0.5,0.00,57.27,0.00
oren_scrap3_Polygon-19,oren,0.5,48.45,58.14,29.07
oren_scrap3_Polygon-17,oren,0.5,71.41,71.41,54.93
oren_scrap3_Polygon-16,oren,0.5,58.99,45.88,52.44
oren_scrap3_Polygon-14,oren,0.5,79.15,59.36,59.36
oren_scrap3_Polygon-20,oren,0.5,40.48,70.85,50.61
oren_scrap3_Polygon-6,oren,0.5,0.00,66.22,0.00
oren_scrap3_Polygon-15,oren,0.5,53.04,53.04,53.04
oren_scrap3_Polygon-10,oren,0.5,0.00,0.00,0.00
oren_scrap3_Polygon-7,oren,0.5,56.96,66.45,56.96
oren_scrap3_Polygon-9,oren,0.5,0.00,0.00,0.00
oren_scrap3_Polygon-3,oren,0.5,64.84,57.63,64.84
oren_scrap3_Polygon-11,oren,0.5,50.41,50.41,25.21
oren_scrap3_Polygon-8,oren,0.5,41.42,41.42,27.61
oren_scrap3_Polygon-13,oren,0.5,73.34,55.01,45.84
oren_scrap5_Polygon-3,oren,0.5,89.73,89.73,88.28
oren_scrap5_Polygon-2,oren,0.5,85.75,86.82,89.23
oren_scrap5_Polygon-4,oren,0.5,76.42,76.42,78.43
fabscrap_scraps7_Polygon-3,fabscrap,0.5,85.48,89.58,85.99
fabscrap_scraps7_Polygon-4,fabscrap,0.5,79.47,89.00,85.82
fabscrap_scraps7_Polygon-2,fabscrap,0.5,66.10,52.88,59.49
fabscrap_scraps8_Polygon-5,fabscrap,0.5,88.86,77.59,75.09
fabscrap_scraps8_Polygon-3,fabscrap,0.5,38.54,38.54,19.27
fabscrap_scraps8_Polygon-2,fabscrap,0.5,83.76,87.14,82.91
fabscrap_scraps8_Polygon-6,fabscrap,0.5,91.05,89.78,86.82
fabscrap_scraps8_Polygon-4,fabscrap,0.5,0.00,41.22,0.00
fabscrap_scraps10_Polygon-6,fabscrap,0.5,0.00,39.38,0.00
fabscrap_scraps10_Polygon-4,fabscrap,0.5,73.82,36.91,55.37
fabscrap_scraps10_Polygon-3,fabscrap,0.5,35.79,47.72,35.79
fabscrap_scraps10_Polygon-10,fabscrap,0.5,77.53,80.20,78.86
fabscrap_scraps10_Polygon-7,fabscrap,0.5,77.00,74.44,64.17
fabscrap_scraps10_Polygon-8,fabscrap,0.5,66.24,44.16,63.08
fabscrap_scraps10_Polygon-9,fabscrap,0.5,0.00,0.00,49.06
fabscrap_scraps10_Polygon-2,fabscrap,0.5,85.39,86.76,83.11
fabscrap_scraps10_Polygon-5,fabscrap,0.5,71.71,35.85,53.78
fabscrap_scraps5_Polygon-7,fabscrap,0.5,25.11,50.22,25.11
fabscrap_scraps5_Polygon-5,fabscrap,0.5,41.47,41.47,41.47
fabscrap_scraps5_Polygon-6,fabscrap,0.5,46.93,46.93,23.47
fabscrap_scraps5_Polygon-8,fabscrap,0.5,77.77,76.15,68.05
fabscrap_scraps5_Polygon-2,fabscrap,0.5,75.92,75.92,75.92
fabscrap_scraps5_Polygon-3,fabscrap,0.5,40.60,60.90,30.45
fabscrap_scraps5_Polygon-9,fabscrap,0.5,59.09,85.10,80.37
fabscrap_scraps5_Polygon-4,fabscrap,0.5,72.97,41.70,52.12
fabscrap_scraps6_Polygon-4,fabscrap,0.5,22.17,44.34,44.34
fabscrap_scraps6_Polygon-3,fabscrap,0.5,37.74,37.74,37.74
fabscrap_scraps6_Polygon-2,fabscrap,0.5,76.03,38.02,57.02
fabscrap_scraps9_Polygon-2,fabscrap,0.5,93.03,95.42,89.06
fabscrap_scraps9_Polygon-3,fabscrap,0.5,81.73,84.84,78.11
fabscrap_scraps9_Polygon-4,fabscrap,0.5,85.42,90.64,87.31
bag1_scrap1_Polygon-2,bag1,0.5,83.06,82.54,86.67
bag1_scrap1_Polygon-4,bag1,0.5,89.96,80.37,84.06
bag1_scrap1_Polygon-3,bag1,0.5,87.60,75.56,85.11
bag1_scrap1_Polygon-5,bag1,0.5,81.91,81.22,79.84
bag1_scrap4_Polygon-2,bag1,0.5,78.25,82.07,72.53
bag1_scrap4_Polygon-7,bag1,0.5,84.40,84.40,78.57
bag1_scrap4_Polygon-3,bag1,0.5,85.88,84.23,75.97
bag1_scrap4_Polygon-5,bag1,0.5,82.15,86.26,73.94
bag1_scrap4_Polygon-4,bag1,0.5,68.29,76.83,66.16
bag1_scrap4_Polygon-6,bag1,0.5,75.95,68.20,72.85
bag1_scrap3_Polygon-2,bag1,0.5,73.52,77.20,68.01
bag1_scrap3_Polygon-4,bag1,0.5,86.13,82.89,86.13
bag1_scrap3_Polygon-5,bag1,0.5,75.20,86.69,73.11
bag1_scrap3_Polygon-3,bag1,0.5,84.90,81.92,84.90
bag1_scrap9_Polygon-5,bag1,0.5,79.11,52.74,74.86
bag1_scrap9_Polygon-4,bag1,0.5,77.08,76.46,81.43
bag1_scrap9_Polygon-3,bag1,0.5,74.79,67.94,75.73
bag1_scrap9_Polygon-2,bag1,0.5,75.17,69.25,77.83
bag1_scrap5_Polygon-5,bag1,0.5,88.03,79.23,70.42
bag1_scrap5_Polygon-3,bag1,0.5,87.52,78.77,77.80
bag1_scrap5_Polygon-6,bag1,0.5,72.10,92.70,72.10
bag1_scrap5_Polygon-7,bag1,0.5,89.02,84.17,87.40
bag1_scrap5_Polygon-2,bag1,0.5,86.68,88.43,77.05
bag1_scrap5_Polygon-4,bag1,0.5,87.85,75.55,70.28
bag1_scrap8_Polygon-3,bag1,0.5,74.12,64.42,74.12
bag1_scrap8_Polygon-4,bag1,0.5,75.48,65.23,74.55
bag1_scrap8_Polygon-2,bag1,0.5,70.61,79.84,76.04
bag1_scrap8_Polygon-5,bag1,0.5,80.34,64.27,81.07
bag1_scrap2_Polygon-2,bag1,0.5,75.25,67.38,78.09
bag1_scrap2_Polygon-6,bag1,0.5,74.23,66.55,76.79
bag1_scrap2_Polygon-5,bag1,0.5,81.53,85.82,74.38
bag1_scrap2_Polygon-3,bag1,0.5,79.36,76.31,81.90
bag1_scrap2_Polygon-4,bag1,0.5,83.98,73.90,78.38
bag1_scrap6_Polygon-5,bag1,0.5,86.76,86.50,80.09
bag1_scrap6_Polygon-2,bag1,0.5,85.33,84.70,77.80
bag1_scrap6_Polygon-4,bag1,0.5,85.51,87.19,80.44
bag1_scrap6_Polygon-3,bag1,0.5,78.51,81.92,75.10
bag1_scrap7_Polygon-3,bag1,0.5,89.18,89.18,81.75
bag1_scrap7_Polygon-6,bag1,0.5,82.64,72.21,84.25
bag1_scrap7_Polygon-2,bag1,0.5,81.80,83.12,89.39
bag1_scrap7_Polygon-4,bag1,0.5,77.56,49.86,69.25
bag1_scrap7_Polygon-5,bag1,0.5,84.15,81.14,72.13
bag1_scrap7_Polygon-7,bag1,0.5,79.39,70.57,73.09
bag1_scrap10_Polygon-3,bag1,0.5,83.26,80.69,82.74
bag1_scrap10_Polygon-4,bag1,0.5,79.44,73.37,80.54
bag1_scrap10_Polygon-2,bag1,0.5,84.47,87.85,84.90
bag4_scrap1_Polygon-2,bag4,0.5,87.28,92.50,87.89
bag4_scrap1_Polygon-4,bag4,0.5,84.34,81.69,77.97
bag4_scrap1_Polygon-3,bag4,0.5,91.00,90.61,87.90
bag4_scrap4_Polygon-2,bag4,0.5,80.92,73.14,81.62
bag4_scrap4_Polygon-3,bag4,0.5,89.71,79.62,85.41
bag4_scrap3_Polygon-2,bag4,0.5,74.22,66.80,70.51
bag4_scrap3_Polygon-4,bag4,0.5,70.21,72.06,72.06
bag4_scrap3_Polygon-12,bag4,0.5,72.18,70.33,77.73
bag4_scrap3_Polygon-5,bag4,0.5,74.67,72.90,71.12
bag4_scrap3_Polygon-14,bag4,0.5,70.94,78.21,70.94
bag4_scrap3_Polygon-6,bag4,0.5,83.83,77.59,82.72
bag4_scrap3_Polygon-10,bag4,0.5,84.00,77.28,70.56
bag4_scrap3_Polygon-7,bag4,0.5,78.58,82.00,87.69
bag4_scrap3_Polygon-9,bag4,0.5,69.91,68.08,71.75
bag4_scrap3_Polygon-3,bag4,0.5,73.90,66.32,70.11
bag4_scrap3_Polygon-11,bag4,0.5,82.55,74.12,70.76
bag4_scrap3_Polygon-8,bag4,0.5,76.96,76.96,71.59
bag4_scrap3_Polygon-13,bag4,0.5,67.31,71.05,67.31
bag4_scrap5_Polygon-5,bag4,0.5,78.32,80.63,71.41
bag4_scrap5_Polygon-3,bag4,0.5,90.35,91.14,87.19
bag4_scrap5_Polygon-2,bag4,0.5,75.77,64.09,74.71
bag4_scrap5_Polygon-4,bag4,0.5,70.67,79.50,79.50
bag4_scrap2_Polygon-2,bag4,0.5,93.23,87.91,87.15
bag4_scrap2_Polygon-3,bag4,0.5,80.00,72.42,79.16
bag4_scrap6_Polygon-5,bag4,0.5,81.73,83.12,76.19
bag4_scrap6_Polygon-2,bag4,0.5,92.21,81.37,85.43
bag4_scrap6_Polygon-4,bag4,0.5,85.99,83.67,74.37
bag4_scrap6_Polygon-3,bag4,0.5,77.45,82.61,85.19
bag4_scrap6_Polygon-7,bag4,0.5,75.29,81.56,77.80
bag4_scrap6_Polygon-6,bag4,0.5,80.62,71.98,73.42
bag4_scrap7_Polygon-3,bag4,0.5,81.87,85.17,84.07
bag4_scrap7_Polygon-2,bag4,0.5,88.13,88.43,87.26
bag4_scrap7_Polygon-4,bag4,0.5,82.77,86.90,82.08
bag4_scrap7_Polygon-5,bag4,0.5,87.40,84.77,88.50
bag4_scrap9_Polygon-3,bag4,0.5,82.73,87.60,91.49
bag4_scrap9_Polygon-2,bag4,0.5,87.18,80.88,84.53
bag4_scrap8_Polygon-2,bag4,0.5,91.24,94.39,91.83
etsybag_scrap10_Polygon-11,etsybag,0.5,62.66,47.00,47.00
etsybag_scrap10_Polygon-22,etsybag,0.5,62.94,47.21,47.21
etsybag_scrap10_Polygon-5,etsybag,0.5,70.30,52.73,52.73
etsybag_scrap10_Polygon-14,etsybag,0.5,66.83,50.12,50.12
etsybag_scrap10_Polygon-19,etsybag,0.5,68.57,51.42,60.00
etsybag_scrap10_Polygon-10,etsybag,0.5,64.40,40.25,48.30
etsybag_scrap10_Polygon-18,etsybag,0.5,70.73,53.05,61.89
etsybag_scrap10_Polygon-9,etsybag,0.5,65.68,46.92,46.92
etsybag_scrap10_Polygon-28,etsybag,0.5,65.87,49.40,49.40
etsybag_scrap10_Polygon-3,etsybag,0.5,61.78,46.34,46.34
etsybag_scrap10_Polygon-24,etsybag,0.5,62.86,47.15,47.15
etsybag_scrap10_Polygon-27,etsybag,0.5,65.30,48.98,48.98
etsybag_scrap10_Polygon-32,etsybag,0.5,65.40,65.40,65.40
etsybag_scrap10_Polygon-17,etsybag,0.5,61.35,46.01,46.01
etsybag_scrap10_Polygon-21,etsybag,0.5,64.54,48.41,48.41
etsybag_scrap10_Polygon-25,etsybag,0.5,63.76,47.82,47.82
etsybag_scrap10_Polygon-15,etsybag,0.5,67.48,50.61,50.61
etsybag_scrap10_Polygon-12,etsybag,0.5,67.32,50.49,50.49
etsybag_scrap10_Polygon-4,etsybag,0.5,60.70,45.53,45.53
etsybag_scrap10_Polygon-2,etsybag,0.5,69.84,52.38,52.38
etsybag_scrap10_Polygon-8,etsybag,0.5,67.81,42.38,50.86
etsybag_scrap10_Polygon-6,etsybag,0.5,68.70,51.52,51.52
etsybag_scrap10_Polygon-30,etsybag,0.5,67.09,41.93,41.93
etsybag_scrap10_Polygon-20,etsybag,0.5,68.25,51.19,51.19
etsybag_scrap10_Polygon-23,etsybag,0.5,63.75,47.81,47.81
etsybag_scrap10_Polygon-7,etsybag,0.5,68.99,51.74,51.74
etsybag_scrap10_Polygon-31,etsybag,0.5,58.77,74.79,64.11
etsybag_scrap10_Polygon-13,etsybag,0.5,67.75,42.34,50.81
etsybag_scrap10_Polygon-16,etsybag,0.5,63.34,47.51,47.51
etsybag_scrap10_Polygon-29,etsybag,0.5,57.91,43.43,57.91
etsybag_scrap10_Polygon-26,etsybag,0.5,67.94,50.96,50.96
etsybag_scrap1_Polygon-2,etsybag,0.5,62.29,46.71,46.71
etsybag_scrap1_Polygon-7,etsybag,0.5,78.65,82.58,70.78
etsybag_scrap1_Polygon-4,etsybag,0.5,64.54,48.40,48.40
