triangle_id,scrap_id,source_image,v1_x_px,v1_y_px,v2_x_px,v2_y_px,v3_x_px,v3_y_px,triangle_size_inches,orientation,area_px2,area_in2,scale_px_per_in,color
bag1_scrap9_Polygon-2_t0173,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,22.2,2242.1999999999994,22.2,2242.1999999999994,133.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0174,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,22.2,2242.1999999999994,133.2,2131.1999999999994,133.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0175,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,133.2,2242.1999999999994,133.2,2242.1999999999994,244.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0176,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,133.2,2242.1999999999994,244.2,2131.1999999999994,244.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0177,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,244.19999999999996,2242.1999999999994,244.19999999999996,2242.1999999999994,355.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0178,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,244.19999999999996,2242.1999999999994,355.19999999999993,2131.1999999999994,355.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0179,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,355.19999999999993,2242.1999999999994,355.19999999999993,2242.1999999999994,466.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0180,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,355.19999999999993,2242.1999999999994,466.19999999999993,2131.1999999999994,466.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0181,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,466.19999999999993,2242.1999999999994,466.19999999999993,2242.1999999999994,577.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0182,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,466.19999999999993,2242.1999999999994,577.1999999999999,2131.1999999999994,577.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0183,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,577.1999999999999,2242.1999999999994,577.1999999999999,2242.1999999999994,688.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0184,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,577.1999999999999,2242.1999999999994,688.1999999999999,2131.1999999999994,688.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0185,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,688.1999999999999,2242.1999999999994,688.1999999999999,2242.1999999999994,799.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0186,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2131.1999999999994,688.1999999999999,2242.1999999999994,799.1999999999999,2131.1999999999994,799.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0187,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,22.2,2353.1999999999994,22.2,2353.1999999999994,133.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0188,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,22.2,2353.1999999999994,133.2,2242.1999999999994,133.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0189,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,133.2,2353.1999999999994,133.2,2353.1999999999994,244.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0190,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,133.2,2353.1999999999994,244.2,2242.1999999999994,244.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0191,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,244.19999999999996,2353.1999999999994,244.19999999999996,2353.1999999999994,355.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0192,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,244.19999999999996,2353.1999999999994,355.19999999999993,2242.1999999999994,355.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0193,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,355.19999999999993,2353.1999999999994,355.19999999999993,2353.1999999999994,466.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0194,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,355.19999999999993,2353.1999999999994,466.19999999999993,2242.1999999999994,466.19999999999993,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0195,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,466.19999999999993,2353.1999999999994,466.19999999999993,2353.1999999999994,577.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0196,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,466.19999999999993,2353.1999999999994,577.1999999999999,2242.1999999999994,577.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0197,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,577.1999999999999,2353.1999999999994,577.1999999999999,2353.1999999999994,688.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0198,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,577.1999999999999,2353.1999999999994,688.1999999999999,2242.1999999999994,688.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0199,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,688.1999999999999,2353.1999999999994,688.1999999999999,2353.1999999999994,799.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0200,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2242.1999999999994,688.1999999999999,2353.1999999999994,799.1999999999999,2242.1999999999994,799.1999999999999,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0201,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2353.1999999999994,22.2,2464.1999999999994,22.2,2464.1999999999994,133.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0202,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2353.1999999999994,22.2,2464.1999999999994,133.2,2353.1999999999994,133.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0203,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2353.1999999999994,133.2,2464.1999999999994,133.2,2464.1999999999994,244.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0204,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2353.1999999999994,133.2,2464.1999999999994,244.2,2353.1999999999994,244.2,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-2_t0205,bag1_scrap9_Polygon-2,scraps/bag4/scrap9_Polygon-2.png,2353.1999999999994,244.19999999999996,2464.1999999999994,244.19999999999996,2353.1999999999994,355.19999999999993,1.0,anti,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0000,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,22.2,199.8,133.2,199.8,133.2,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0001,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,22.2,199.8,133.2,310.8,22.2,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0002,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,22.2,310.8,133.2,310.8,133.2,421.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0003,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,88.8,244.2,88.8,244.2,199.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0004,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,88.8,244.2,199.8,133.2,199.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0005,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,199.8,244.2,199.8,244.2,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0006,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,199.8,244.2,310.8,133.2,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0007,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,310.8,244.2,310.8,244.2,421.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0008,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,310.8,244.2,421.8,133.2,421.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0009,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,421.80000000000007,244.2,421.80000000000007,244.2,532.8000000000001,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0010,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,88.8,355.19999999999993,88.8,355.19999999999993,199.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0011,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,88.8,355.19999999999993,199.8,244.19999999999996,199.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0012,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,199.8,355.19999999999993,199.8,355.19999999999993,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0013,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,199.8,355.19999999999993,310.8,244.19999999999996,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0014,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,310.8,355.19999999999993,310.8,355.19999999999993,421.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0015,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,310.8,355.19999999999993,421.8,244.19999999999996,421.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0016,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,355.19999999999993,88.8,466.19999999999993,199.8,355.19999999999993,199.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0017,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,355.19999999999993,199.8,466.19999999999993,199.8,466.19999999999993,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0018,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,355.19999999999993,199.8,466.19999999999993,310.8,355.19999999999993,310.8,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0019,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,133.2,88.8,133.2,199.8,22.2,199.8,1.0,anti,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0020,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,244.19999999999996,421.80000000000007,355.19999999999993,421.80000000000007,244.19999999999996,532.8000000000001,1.0,anti,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-4_t0021,bag1_scrap9_Polygon-4,scraps/etsybag/scrap9_Polygon-4.png,355.19999999999993,310.8,466.19999999999993,310.8,355.19999999999993,421.8,1.0,anti,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0000,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,66.6,222.0,66.6,222.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0001,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,66.6,222.0,177.6,111.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0002,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,177.6,222.0,177.6,222.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0003,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,177.6,222.0,288.6,111.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0004,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,288.6,222.0,288.6,222.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0005,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,288.6,222.0,399.6,111.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0006,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,399.6,222.0,399.6,222.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0007,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,399.6,222.0,510.6,111.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0008,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,510.6,222.0,510.6,222.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0009,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,111.0,510.6,222.0,621.6,111.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0010,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,66.6,333.0,66.6,333.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0011,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,66.6,333.0,177.6,222.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0012,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,177.6,333.0,177.6,333.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0013,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,177.6,333.0,288.6,222.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0014,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,288.6,333.0,288.6,333.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0015,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,288.6,333.0,399.6,222.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0016,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,399.6,333.0,399.6,333.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0017,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,399.6,333.0,510.6,222.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0018,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,510.6,333.0,510.6,333.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0019,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,222.0,510.6,333.0,621.6,222.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0020,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,66.6,444.0,66.6,444.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0021,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,66.6,444.0,177.6,333.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0022,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,177.6,444.0,177.6,444.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0023,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,177.6,444.0,288.6,333.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0024,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,288.6,444.0,288.6,444.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0025,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,288.6,444.0,399.6,333.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0026,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,399.6,444.0,399.6,444.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0027,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,399.6,444.0,510.6,333.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0028,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,510.6,444.0,510.6,444.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0029,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,333.0,510.6,444.0,621.6,333.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0030,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,66.6,555.0,66.6,555.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0031,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,66.6,555.0,177.6,444.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0032,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,177.6,555.0,177.6,555.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0033,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,177.6,555.0,288.6,444.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0034,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,288.6,555.0,288.6,555.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0035,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,288.6,555.0,399.6,444.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0036,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,399.6,555.0,399.6,555.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0037,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,399.6,555.0,510.6,444.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0038,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,510.6,555.0,510.6,555.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0039,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,444.0,510.6,555.0,621.6,444.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0040,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,66.6,666.0,66.6,666.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0041,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,66.6,666.0,177.6,555.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0042,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,177.6,666.0,177.6,666.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0043,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,177.6,666.0,288.6,555.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0044,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,288.6,666.0,288.6,666.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0045,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,288.6,666.0,399.6,555.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0046,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,399.6,666.0,399.6,666.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0047,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,399.6,666.0,510.6,555.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0048,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,510.6,666.0,510.6,666.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0049,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,555.0,510.6,666.0,621.6,555.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0050,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,66.6,777.0,66.6,777.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0051,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,66.6,777.0,177.6,666.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0052,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,177.6,777.0,177.6,777.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0053,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,177.6,777.0,288.6,666.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0054,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,288.6,777.0,288.6,777.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0055,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,288.6,777.0,399.6,666.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0056,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,399.6,777.0,399.6,777.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0057,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,399.6,777.0,510.6,666.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0058,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,510.6,777.0,510.6,777.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0059,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,666.0,510.6,777.0,621.6,666.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0060,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,66.6,888.0,66.6,888.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0061,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,66.6,888.0,177.6,777.0,177.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0062,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,177.6,888.0,177.6,888.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0063,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,177.6,888.0,288.6,777.0,288.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0064,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,288.6,888.0,288.6,888.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0065,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,288.6,888.0,399.6,777.0,399.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0066,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,399.6,888.0,399.6,888.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0067,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,399.6,888.0,510.6,777.0,510.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0068,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,510.6,888.0,510.6,888.0,621.6,1.0,main,6160.50,0.5000,111.00,
bag1_scrap9_Polygon-3_t0069,bag1_scrap9_Polygon-3,scraps/etsybag/scrap9_Polygon-3.png,777.0,510.6,888.0,621.6,777.0,621.6,1.0,main,6160.50,0.5000,111.00,
